candidate_id	candidate	side	item_type	group	band	level	maxlevel	levelreq	frequency	source_apex_line	source_apex_name	source_apex_level	source_apex_maxlevel	source_apex_levelreq	source_apex_frequency
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	118	late	81		15	6	361	Ruby	25		18	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	119	early	50	65	15	2	369	Amber	25		18	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	119	mid	66	80	15	4	369	Amber	25		18	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	119	late	81		15	6	369	Amber	25		18	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	120	early	50	65	15	2	377	Emerald	25		18	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	120	mid	66	80	15	4	377	Emerald	25		18	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	amul	120	late	81		15	6	377	Emerald	25		18	6
greater-omniscient	Greater Omniscient	prefix	amul	125	early	50	65	68	1	192	Omniscient	86		80	2
greater-omniscient	Greater Omniscient	prefix	amul	125	mid	66	80	68	1	192	Omniscient	86		80	2
greater-omniscient	Greater Omniscient	prefix	amul	125	late	81		68	2	192	Omniscient	86		80	2
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	196	Valkyrie's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	196	Valkyrie's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	196	Valkyrie's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	202	Priest's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	202	Priest's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	202	Priest's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	210	Necromancer's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	210	Necromancer's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	210	Necromancer's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	216	Arch-Angel's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	216	Arch-Angel's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	216	Arch-Angel's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	222	Berserker's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	222	Berserker's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	222	Berserker's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	230	Hierophant's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	230	Hierophant's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	230	Hierophant's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	236	Witch-hunter's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	3	236	Witch-hunter's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	4	236	Witch-hunter's	86		67	4
greater-class-skill	Greater class skill	prefix	amul	125	early	50	65	57	1	1070	Arch-Devil's	90		67	2
greater-class-skill	Greater class skill	prefix	amul	125	mid	66	80	57	1	1070	Arch-Devil's	90		67	2
greater-class-skill	Greater class skill	prefix	amul	125	late	81		57	2	1070	Arch-Devil's	90		67	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	244	Athlete's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	244	Athlete's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	244	Athlete's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	250	Volcanic	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	250	Volcanic	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	250	Volcanic	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	253	Powered	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	253	Powered	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	253	Powered	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	256	Glacial	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	256	Glacial	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	256	Glacial	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	259	Accursed	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	259	Accursed	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	259	Accursed	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	262	Venomous	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	262	Venomous	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	262	Venomous	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	265	Golemlord's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	265	Golemlord's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	265	Golemlord's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	286	Keeper's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	286	Keeper's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	286	Keeper's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	289	Communal	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	289	Communal	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	289	Communal	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	292	Gaea's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	292	Gaea's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	292	Gaea's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	301	Kenshi's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	301	Kenshi's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	2	301	Kenshi's	60		45	2
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	1062	Torrid	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	1062	Torrid	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	1	1062	Torrid	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	1065	Forbidden	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	1065	Forbidden	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	1	1065	Forbidden	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	early	50	65	38	1	1068	Malevolent	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	mid	66	80	38	1	1068	Malevolent	60		45	1
greater-skilltab	Greater Skilltab	prefix	amul	125	late	81		38	1	1068	Malevolent	60		45	1
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	305	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	305	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	305	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	309	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	309	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	309	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	313	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	313	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	313	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	68	1	317	Gnostics	85		80	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	68	1	317	Gnostics	85		80	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		68	2	317	Gnostics	85		80	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	321	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	321	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	321	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	325	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	325	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	325	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	329	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	329	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	329	Gnostics	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	early	50	65	64	1	1088	Devil's	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	mid	66	80	64	1	1088	Devil's	85		75	2
greater-gnostic	Greater Gnostic	prefix	amul	201	late	81		64	2	1088	Devil's	85		75	2
greater-sage-xp	Greater Sage	prefix	amul	204	early	50	65	69	1	454	Master Sage's	87		81	2
greater-sage-xp	Greater Sage	prefix	amul	204	mid	66	80	69	1	454	Master Sage's	87		81	2
greater-sage-xp	Greater Sage	prefix	amul	204	late	81		69	2	454	Master Sage's	87		81	2
greater-godly	Greater Godly	prefix	armo	101	early	50	65	64	37	176	Godly	86		75	110
greater-godly	Greater Godly	prefix	armo	101	mid	66	80	64	73	176	Godly	86		75	110
greater-godly	Greater Godly	prefix	armo	101	late	81		64	110	176	Godly	86		75	110
greater-godly	Greater Godly	prefix	armo	101	early	50	65	64	1	182	Wraithly1	86		75	4
greater-godly	Greater Godly	prefix	armo	101	mid	66	80	64	3	182	Wraithly1	86		75	4
greater-godly	Greater Godly	prefix	armo	101	late	81		64	4	182	Wraithly1	86		75	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	117	early	50	65	11	2	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	117	mid	66	80	11	4	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	117	late	81		11	6	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	118	early	50	65	11	2	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	118	mid	66	80	11	4	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	118	late	81		11	6	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	119	early	50	65	11	2	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	119	mid	66	80	11	4	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	119	late	81		11	6	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	120	early	50	65	11	2	375	Jade	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	120	mid	66	80	11	4	375	Jade	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	armo	120	late	81		11	6	375	Jade	18		13	6
greater-sage-xp	Greater Sage	prefix	armo	204	early	50	65	39	2	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	armo	204	mid	66	80	39	4	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	armo	204	late	81		39	6	452	Sage's	51		46	6
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	armo	206	early	50	65	55	1	476	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	armo	206	mid	66	80	55	3	476	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	armo	206	late	81		55	4	476	Adamantine-Wrought	87		65	4
greater-godly	Greater Godly	prefix	ashd	101	early	50	65	64	37	176	Godly	86		75	110
greater-godly	Greater Godly	prefix	ashd	101	mid	66	80	64	73	176	Godly	86		75	110
greater-godly	Greater Godly	prefix	ashd	101	late	81		64	110	176	Godly	86		75	110
greater-godly	Greater Godly	prefix	ashd	101	early	50	65	64	1	182	Wraithly1	86		75	4
greater-godly	Greater Godly	prefix	ashd	101	mid	66	80	64	3	182	Wraithly1	86		75	4
greater-godly	Greater Godly	prefix	ashd	101	late	81		64	4	182	Wraithly1	86		75	4
greater-godly	Greater Godly	prefix	ashd	101	early	50	65	71	1	189	Invulnerable1	86		83	4
greater-godly	Greater Godly	prefix	ashd	101	mid	66	80	71	3	189	Invulnerable1	86		83	4
greater-godly	Greater Godly	prefix	ashd	101	late	81		71	4	189	Invulnerable1	86		83	4
greater-antimagic-prefix	Greater Antimagic	prefix	ashd	102	early	50	65	68	3	433	Antimagic	86		80	8
greater-antimagic-prefix	Greater Antimagic	prefix	ashd	102	mid	66	80	68	5	433	Antimagic	86		80	8
greater-antimagic-prefix	Greater Antimagic	prefix	ashd	102	late	81		68	8	433	Antimagic	86		80	8
greater-vulpine	Greater Vulpine	prefix	ashd	107	early	50	65	5	2	412	Vulpine	9		6	6
greater-vulpine	Greater Vulpine	prefix	ashd	107	mid	66	80	5	4	412	Vulpine	9		6	6
greater-vulpine	Greater Vulpine	prefix	ashd	107	late	81		5	6	412	Vulpine	9		6	6
greater-serpents	Greater Serpent's	prefix	ashd	115	early	50	65	9	2	397	Serpent's	14		10	6
greater-serpents	Greater Serpent's	prefix	ashd	115	mid	66	80	9	4	397	Serpent's	14		10	6
greater-serpents	Greater Serpent's	prefix	ashd	115	late	81		9	6	397	Serpent's	14		10	6
greater-shimmering	Greater Shimmering	prefix	ashd	116	early	50	65	36	3	384	Chromatic	50		42	8
greater-shimmering	Greater Shimmering	prefix	ashd	116	mid	66	80	36	5	384	Chromatic	50		42	8
greater-shimmering	Greater Shimmering	prefix	ashd	116	late	81		36	8	384	Chromatic	50		42	8
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	117	early	50	65	11	2	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	117	mid	66	80	11	4	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	117	late	81		11	6	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	118	early	50	65	11	2	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	118	mid	66	80	11	4	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	118	late	81		11	6	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	119	early	50	65	11	2	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	119	mid	66	80	11	4	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	119	late	81		11	6	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	120	early	50	65	11	2	375	Jade	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	120	mid	66	80	11	4	375	Jade	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	ashd	120	late	81		11	6	375	Jade	18		13	6
greater-omniscient	Greater Omniscient	prefix	ashd	125	early	50	65	43	1	190	Sage's	59		50	2
greater-omniscient	Greater Omniscient	prefix	ashd	125	mid	66	80	43	1	190	Sage's	59		50	2
greater-omniscient	Greater Omniscient	prefix	ashd	125	late	81		43	2	190	Sage's	59		50	2
greater-class-skill	Greater class skill	prefix	ashd	125	early	50	65	36	1	204	Priest's	50		42	4
greater-class-skill	Greater class skill	prefix	ashd	125	mid	66	80	36	3	204	Priest's	50		42	4
greater-class-skill	Greater class skill	prefix	ashd	125	late	81		36	4	204	Priest's	50		42	4
greater-class-skill	Greater class skill	prefix	ashd	125	early	50	65	49	1	206	Priest's	65		58	4
greater-class-skill	Greater class skill	prefix	ashd	125	mid	66	80	49	3	206	Priest's	65		58	4
greater-class-skill	Greater class skill	prefix	ashd	125	late	81		49	4	206	Priest's	65		58	4
greater-skilltab	Greater Skilltab	prefix	ashd	125	early	50	65	38	1	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	mid	66	80	38	1	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	late	81		38	2	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	early	50	65	38	1	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	mid	66	80	38	1	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	late	81		38	2	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	early	50	65	38	1	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	mid	66	80	38	1	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	ashd	125	late	81		38	2	274	Guardian's	60		45	2
greater-sage-xp	Greater Sage	prefix	ashd	204	early	50	65	39	2	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	ashd	204	mid	66	80	39	4	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	ashd	204	late	81		39	6	452	Sage's	51		46	6
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	ashd	206	early	50	65	55	1	476	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	ashd	206	mid	66	80	55	3	476	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	ashd	206	late	81		55	4	476	Adamantine-Wrought	87		65	4
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	early	50	65	75	1	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	mid	66	80	75	3	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	late	81		75	4	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	early	50	65	75	1	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	mid	66	80	75	1	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	late	81		75	2	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	early	50	65	75	1	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	mid	66	80	75	1	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	aspe	111	late	81		75	2	77	Grandmaster's	86		88	2
