side	line	greater_affix	description	band	group	level	maxlevel	levelreq	frequency	itypes	etypes	greater_exact_mods	greater_property_stats	apex_affix	apex_line	apex_description	apex_level	apex_maxlevel	apex_levelreq	apex_frequency	apex_exact_mods	apex_mapping_note
prefix	1347	Greater Gold	Greater +# to Attack Rating [mid; marker=property]	mid	110	66	80	14	8	weap,ring,circ,glov,amul	orb,wand	greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Gold	128	+# to Attack Rating	19		14	120	att 81-100	exact base-name match
prefix	1348	Greater Gold	Greater +# to Attack Rating [late; marker=property]	late	110	81		14	12	weap,ring,circ,glov,amul	orb,wand	greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Gold	128	+# to Attack Rating	19		14	120	att 81-100	exact base-name match
prefix	1349	Greater Platinum	Greater +# to Attack Rating [early; marker=property]	early	110	50	65	19	4	weap,ring,circ	orb,wand	greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Platinum	130	+# to Attack Rating	25		19	120	att 101-125	exact base-name match
prefix	1350	Greater Platinum	Greater +# to Attack Rating [mid; marker=property]	mid	110	66	80	19	8	weap,ring,circ	orb,wand	greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Platinum	130	+# to Attack Rating	25		19	120	att 101-125	exact base-name match
prefix	1351	Greater Platinum	Greater +# to Attack Rating [late; marker=property]	late	110	81		19	12	weap,ring,circ	orb,wand	greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Platinum	130	+# to Attack Rating	25		19	120	att 101-125	exact base-name match
prefix	1352	Greater Argent	Greater +# to Attack Rating [early; marker=property]	early	110	50	65	31	3	jewl		greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Argent	139	+# to Attack Rating	44		31	80	att 61-100	exact base-name match
prefix	1353	Greater Argent	Greater +# to Attack Rating [mid; marker=property]	mid	110	66	80	31	5	jewl		greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Argent	139	+# to Attack Rating	44		31	80	att 61-100	exact base-name match
prefix	1354	Greater Argent	Greater +# to Attack Rating [late; marker=property]	late	110	81		31	8	jewl		greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Argent	139	+# to Attack Rating	44		31	80	att 61-100	exact base-name match
prefix	1355	Greater Steel	Greater +# to Attack Rating [early; marker=property]	early	110	50	65	69	2	lcha		greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Steel	1064	+# to Attack Rating	81		69	60	att 118-132	exact base-name match
prefix	1356	Greater Steel	Greater +# to Attack Rating [mid; marker=property]	mid	110	66	80	69	4	lcha		greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Steel	1064	+# to Attack Rating	81		69	60	att 118-132	exact base-name match
prefix	1357	Greater Steel	Greater +# to Attack Rating [late; marker=property]	late	110	81		69	6	lcha		greater_m_att 450-450	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Steel	1064	+# to Attack Rating	81		69	60	att 118-132	exact base-name match
prefix	1358	Greater Fortuitous	Greater #% Better Chance of Getting Magic Items [early; marker=property]	early	114	50	65	7	3	ring,amul,circ		greater_m_mag% 35-35	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items	Fortuitous	532	#% Better Chance of Getting Magic Items	12		7	80	mag% 11-15	exact base-name match
prefix	1359	Greater Fortuitous	Greater #% Better Chance of Getting Magic Items [mid; marker=property]	mid	114	66	80	7	5	ring,amul,circ		greater_m_mag% 35-35	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items	Fortuitous	532	#% Better Chance of Getting Magic Items	12		7	80	mag% 11-15	exact base-name match
prefix	1360	Greater Fortuitous	Greater #% Better Chance of Getting Magic Items [late; marker=property]	late	114	81		7	8	ring,amul,circ		greater_m_mag% 35-35	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items	Fortuitous	532	#% Better Chance of Getting Magic Items	12		7	80	mag% 11-15	exact base-name match
prefix	1361	Greater Emerald	Greater #% Better Chance of Getting Magic Items [early; marker=property]	early	114	50	65	10	3	jewl		greater_m_mag% 35-35	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items	Emerald	534	#% Better Chance of Getting Magic Items	16		10	80	mag% 3-7	exact base-name match
prefix	1362	Greater Emerald	Greater #% Better Chance of Getting Magic Items [mid; marker=property]	mid	114	66	80	10	5	jewl		greater_m_mag% 35-35	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items	Emerald	534	#% Better Chance of Getting Magic Items	16		10	80	mag% 3-7	exact base-name match
prefix	1363	Greater Emerald	Greater #% Better Chance of Getting Magic Items [late; marker=property]	late	114	81		10	8	jewl		greater_m_mag% 35-35	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items	Emerald	534	#% Better Chance of Getting Magic Items	16		10	80	mag% 3-7	exact base-name match
prefix	1364	Greater Lucky	Greater #% Better Chance of Getting Magic Items [early; marker=property]	early	114	50	65	43	2	lcha		greater_m_mag% 35-35; greater_gold% 70-70	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items; greater_gold%: func1=1/stat1=greater_item_goldbonus/val1= | tooltip=#% Extra Gold from Monsters	Lucky	1178	#% Better Chance of Getting Magic Items	55		43	60	mag% 20-25; gold% 40-50	exact base-name match
prefix	1365	Greater Lucky	Greater #% Better Chance of Getting Magic Items [mid; marker=property]	mid	114	66	80	43	4	lcha		greater_m_mag% 35-35; greater_gold% 70-70	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items; greater_gold%: func1=1/stat1=greater_item_goldbonus/val1= | tooltip=#% Extra Gold from Monsters	Lucky	1178	#% Better Chance of Getting Magic Items	55		43	60	mag% 20-25; gold% 40-50	exact base-name match
prefix	1366	Greater Lucky	Greater #% Better Chance of Getting Magic Items [late; marker=property]	late	114	81		43	6	lcha		greater_m_mag% 35-35; greater_gold% 70-70	greater_m_mag%: func1=1/stat1=greater_item_magicbonus/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=#% Better Chance of Getting Magic Items; greater_gold%: func1=1/stat1=greater_item_goldbonus/val1= | tooltip=#% Extra Gold from Monsters	Lucky	1178	#% Better Chance of Getting Magic Items	55		43	60	mag% 20-25; gold% 40-50	exact base-name match
prefix	1367	Greater Serpent's	Greater +# to Mana [early; marker=property]	early	115	50	65	23	1	tors,boot,glov,weap,orb	rod	greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	503	+# to Mana	37		23	40	mana 11-20	exact base-name match
prefix	1368	Greater Serpent's	Greater +# to Mana [mid; marker=property]	mid	115	66	80	23	3	tors,boot,glov,weap,orb	rod	greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	503	+# to Mana	37		23	40	mana 11-20	exact base-name match
prefix	1369	Greater Serpent's	Greater +# to Mana [late; marker=property]	late	115	81		23	4	tors,boot,glov,weap,orb	rod	greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	503	+# to Mana	37		23	40	mana 11-20	exact base-name match
prefix	1370	Greater Bahamut's	Greater +# to Mana [early; marker=property]	early	115	50	65	31	1	rod,ring,amul,orb,circ		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Bahamut's	511	+# to Mana	45		31	40	mana 91-120	exact base-name match
prefix	1371	Greater Bahamut's	Greater +# to Mana [mid; marker=property]	mid	115	66	80	31	3	rod,ring,amul,orb,circ		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Bahamut's	511	+# to Mana	45		31	40	mana 91-120	exact base-name match
prefix	1372	Greater Bahamut's	Greater +# to Mana [late; marker=property]	late	115	81		31	4	rod,ring,amul,orb,circ		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Bahamut's	511	+# to Mana	45		31	40	mana 91-120	exact base-name match
prefix	1373	Greater Serpent's	Greater +# to Mana [early; marker=property]	early	115	1	65	9	2	shld,rod,belt,ring,amul,circ		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	501	+# to Mana	14		9	60	mana 11-20	exact base-name match
prefix	1374	Greater Serpent's	Greater +# to Mana [mid; marker=property]	mid	115	66	80	9	4	shld,rod,belt,ring,amul,circ		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	501	+# to Mana	14		9	60	mana 11-20	exact base-name match
prefix	1375	Greater Serpent's	Greater +# to Mana [late; marker=property]	late	115	81		9	6	shld,rod,belt,ring,amul,circ		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	501	+# to Mana	14		9	60	mana 11-20	exact base-name match
prefix	1376	Greater Dragon's	Greater +# to Mana [early; marker=property]	early	115	50	65	33	1	tors,boot,glov		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Dragon's	507	+# to Mana	52		33	40	mana 31-40	exact base-name match
prefix	1377	Greater Dragon's	Greater +# to Mana [mid; marker=property]	mid	115	66	80	33	3	tors,boot,glov		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Dragon's	507	+# to Mana	52		33	40	mana 31-40	exact base-name match
prefix	1378	Greater Dragon's	Greater +# to Mana [late; marker=property]	late	115	81		33	4	tors,boot,glov		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Dragon's	507	+# to Mana	52		33	40	mana 31-40	exact base-name match
prefix	1379	Greater Turquoise	Greater +# to Mana [early; marker=property]	early	115	50	65	18	1	jewl		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Turquoise	515	+# to Mana	29		18	40	mana 16-20	exact base-name match
prefix	1380	Greater Turquoise	Greater +# to Mana [mid; marker=property]	mid	115	66	80	18	3	jewl		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Turquoise	515	+# to Mana	29		18	40	mana 16-20	exact base-name match
prefix	1381	Greater Turquoise	Greater +# to Mana [late; marker=property]	late	115	81		18	4	jewl		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Turquoise	515	+# to Mana	29		18	40	mana 16-20	exact base-name match
prefix	1382	Greater Mnemonic	Greater +# to Mana (Based on Character Level) [early; marker=property]	early	115	50	65	15	1	helm		greater_m_mana/lvl(param=8)	greater_m_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana (Based on Character Level)	Mnemonic	517	+# to Mana (Based on Character Level)	25		15	20	mana/lvl(param=6)	exact base-name match
prefix	1383	Greater Mnemonic	Greater +# to Mana (Based on Character Level) [mid; marker=property]	mid	115	66	80	15	1	helm		greater_m_mana/lvl(param=8)	greater_m_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana (Based on Character Level)	Mnemonic	517	+# to Mana (Based on Character Level)	25		15	20	mana/lvl(param=6)	exact base-name match
prefix	1384	Greater Mnemonic	Greater +# to Mana (Based on Character Level) [late; marker=property]	late	115	81		15	2	helm		greater_m_mana/lvl(param=8)	greater_m_mana/lvl: func1=17/stat1=greater_item_mana_perlevel/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana (Based on Character Level)	Mnemonic	517	+# to Mana (Based on Character Level)	25		15	20	mana/lvl(param=6)	exact base-name match
prefix	1385	Greater Serpent's	Greater +# to Mana [early; marker=property]	early	115	50	65	72	1	lcha		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	1174	+# to Mana	85		72	30	mana 53-59	exact base-name match
prefix	1386	Greater Serpent's	Greater +# to Mana [mid; marker=property]	mid	115	66	80	72	2	lcha		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	1174	+# to Mana	85		72	30	mana 53-59	exact base-name match
prefix	1387	Greater Serpent's	Greater +# to Mana [late; marker=property]	late	115	81		72	3	lcha		greater_m_mana 85-85	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Serpent's	1174	+# to Mana	85		72	30	mana 53-59	exact base-name match
prefix	1388	Greater Chromatic	Greater All Resistances +# [early; marker=property]	early	116	50	65	35	2	amul,circ		greater_m_res-all 40-40	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Chromatic	490	All Resistances +#	55		35	60	res-all 21-30	exact base-name match
prefix	1389	Greater Chromatic	Greater All Resistances +# [mid; marker=property]	mid	116	66	80	35	4	amul,circ		greater_m_res-all 40-40	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Chromatic	490	All Resistances +#	55		35	60	res-all 21-30	exact base-name match
prefix	1390	Greater Chromatic	Greater All Resistances +# [late; marker=property]	late	116	81		35	6	amul,circ		greater_m_res-all 40-40	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Chromatic	490	All Resistances +#	55		35	60	res-all 21-30	exact base-name match
prefix	1391	Greater Chromatic	Greater All Resistances +# [early; marker=property]	early	116	50	65	36	3	shld		greater_m_res-all 40-40	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Chromatic	484	All Resistances +#	50		36	80	res-all 21-30	exact base-name match
prefix	1392	Greater Chromatic	Greater All Resistances +# [mid; marker=property]	mid	116	66	80	36	5	shld		greater_m_res-all 40-40	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Chromatic	484	All Resistances +#	50		36	80	res-all 21-30	exact base-name match
prefix	1393	Greater Chromatic	Greater All Resistances +# [late; marker=property]	late	116	81		36	8	shld		greater_m_res-all 40-40	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Chromatic	484	All Resistances +#	50		36	80	res-all 21-30	exact base-name match
prefix	1394	Greater Scintillating	Greater All Resistances +# [early; marker=property]	early	116	50	65	22	1	jewl		greater_m_res-all 25-25	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Scintillating	497	All Resistances +#	34		22	20	res-all 11-15	exact base-name match
prefix	1395	Greater Scintillating	Greater All Resistances +# [mid; marker=property]	mid	116	66	80	22	1	jewl		greater_m_res-all 25-25	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Scintillating	497	All Resistances +#	34		22	20	res-all 11-15	exact base-name match
prefix	1396	Greater Scintillating	Greater All Resistances +# [late; marker=property]	late	116	81		22	2	jewl		greater_m_res-all 25-25	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Scintillating	497	All Resistances +#	34		22	20	res-all 11-15	exact base-name match
prefix	1397	Greater Shimmering	Greater All Resistances +# [early; marker=property]	early	116	50	65	69	1	lcha		greater_m_res-all 18-18	greater_m_res-all: func1=1/stat1=greater_fireresist/val1= | func2=3/stat2=greater_lightresist/val2= | func3=3/stat3=greater_coldresist/val3= | func4=3/stat4=greater_poisonresist/val4= | func5=1/stat5=item_greaterAffixMarker/val5= | tooltip=All Resistances +#	Shimmering	1180	All Resistances +#	81		69	30	res-all 10-12	exact base-name match
