side	sample_item	alvl	baseline_line	name	group	mods	baseline_freq	current_matching_freq	baseline_pool_weight	current_non_greater_pool_weight	current_full_pool_weight	current_greater_pool_weight	baseline_per_roll	after_non_greater_only_per_roll	after_with_greater_per_roll	non_greater_delta_pct	with_greater_delta_pct
prefix	abow	35	339	Static	139	ltng-min 1-1; ltng-max 49-120	6	60	1135	15460	15460	0	0.0052863436123348016	0.0038809831824062097	0.0038809831824062097	-26.584734799482533	-26.584734799482533
prefix	abow	35	340	Glowing	139	ltng-min 1-1; ltng-max 121-180	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	345	Envenomed	140	dmg-pois(75) 41-41	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	346	Corosive	140	dmg-pois(100) 205-205	2	20	1135	15460	15460	0	0.001762114537444934	0.00129366106080207	0.00129366106080207	-26.584734799482533	-26.584734799482533
prefix	abow	35	347	Toxic	140	dmg-pois(125) 308-308	2	20	1135	15460	15460	0	0.001762114537444934	0.00129366106080207	0.00129366106080207	-26.584734799482533	-26.584734799482533
prefix	abow	35	351	Lapis	117	res-cold 11-20	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	358	Russet	118	res-fire 11-20	2	20	1135	15460	15460	0	0.001762114537444934	0.00129366106080207	0.00129366106080207	-26.584734799482533	-26.584734799482533
prefix	abow	35	366	Ocher	119	res-ltng 11-20	2	20	1135	15460	15460	0	0.001762114537444934	0.00129366106080207	0.00129366106080207	-26.584734799482533	-26.584734799482533
prefix	abow	35	374	Viridian	120	res-pois 11-20	2	20	1135	15460	15460	0	0.001762114537444934	0.00129366106080207	0.00129366106080207	-26.584734799482533	-26.584734799482533
prefix	abow	35	410	Victorious	121	mana-kill 2-5	8	80	1135	15460	15460	0	0.007048458149779736	0.00517464424320828	0.00517464424320828	-26.584734799482533	-26.584734799482533
prefix	abow	35	420	Mechanist's	122	sock 1-2	6	60	1135	15460	15460	0	0.0052863436123348016	0.0038809831824062097	0.0038809831824062097	-26.584734799482533	-26.584734799482533
prefix	abow	35	421	Artificer's	122	sock(3) -	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	438	Howling	113	howl 64-64	8	80	1135	15460	15460	0	0.007048458149779736	0.00517464424320828	0.00517464424320828	-26.584734799482533	-26.584734799482533
prefix	abow	35	439	Wailing	113	howl 128-128	8	80	1135	15460	15460	0	0.007048458149779736	0.00517464424320828	0.00517464424320828	-26.584734799482533	-26.584734799482533
prefix	abow	35	446	Elemental1	203	dmg-elem(50) 1-20	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	450	Loremaster's1	204	addxp 1-1	10	100	1135	15460	15460	0	0.00881057268722467	0.00646830530401035	0.00646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	451	Loremaster's1	204	addxp 2-2	8	80	1135	15460	15460	0	0.007048458149779736	0.00517464424320828	0.00517464424320828	-26.584734799482533	-26.584734799482533
prefix	abow	35	461	Bronze-Wrought	206	dmg% 10-15; dur 5-5	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	462	Iron-Wrought	206	dmg% 16-25; dur 6-10	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	463	Steel-Wrought	206	dmg% 26-35; dur 11-15	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	464	Silver-Wrought	206	dmg% 36-45; dur 16-20	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	469	Bronze-Wrought	206	ac% 3-5; dur 5-5	4	40	1135	15460	15460	0	0.003524229074889868	0.00258732212160414	0.00258732212160414	-26.584734799482533	-26.584734799482533
prefix	abow	35	521	Charged1	44	charged(8) 33-11	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	533	Charged1	44	charged(16) 300-17	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	540	Charged1	44	charged(21) 300-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	542	Charged1	44	charged(22) 300-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	548	Charged1	44	charged(27) 300-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	552	Charged1	44	charged(31) 300-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	569	Charged1	44	charged(43) 50-20	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	571	Charged1	44	charged(44) 300-10	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	573	Charged1	44	charged(45) 300-9	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	577	Charged1	44	charged(47) 300-18	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	579	Charged1	44	charged(48) 300-15	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	581	Charged1	44	charged(49) 300-12	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	584	Charged1	44	charged(51) 100-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	586	Charged1	44	charged(52) 15-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	588	Charged1	44	charged(53) 300-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	589	Charged1	44	charged(53) 300-22	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	590	Charged1	44	charged(54) 300-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	592	Charged1	44	charged(55) 300-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	594	Charged1	44	charged(56) 300-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	596	Charged1	44	charged(57) 25-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	598	Charged1	44	charged(58) 15-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	600	Charged1	44	charged(59) 200-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	602	Charged1	44	charged(60) 35-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	604	Charged1	44	charged(62) 250-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	606	Charged1	44	charged(64) 300-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	609	Charged1	44	charged(66) 75-15	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	613	Charged1	44	charged(68) 30-15	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	615	Charged1	44	charged(70) 25-10	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	617	Charged1	44	charged(71) 25-12	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	619	Charged1	44	charged(72) 25-18	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	625	Charged1	44	charged(75) 20-12	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	627	Charged1	44	charged(76) 75-10	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	629	Charged1	44	charged(77) 65-12	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	631	Charged1	44	charged(78) 35-25	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	634	Charged1	44	charged(81) 35-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	636	Charged1	44	charged(82) 35-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	638	Charged1	44	charged(83) 100-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	639	Charged1	44	charged(83) 100-10	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	640	Charged1	44	charged(84) 300-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	642	Charged1	44	charged(85) 15-1	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	644	Charged1	44	charged(86) 75-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	646	Charged1	44	charged(87) 35-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	648	Charged1	44	charged(88) 55-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	650	Charged1	44	charged(90) 35-2	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	652	Charged1	44	charged(91) 35-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	654	Charged1	44	charged(92) 300-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	656	Charged1	44	charged(93) 200-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	658	Charged1	44	charged(94) 10-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	35	660	Charged1	44	charged(95) 35-3	1	10	1135	15460	15460	0	0.000881057268722467	0.000646830530401035	0.000646830530401035	-26.584734799482533	-26.584734799482533
prefix	abow	50	5	Brutal	111	dmg% 41-50	150	1500	1297	17340	17353	13	0.1156515034695451	0.08650519031141868	0.08644038494784763	-25.201845444059977	-25.257880481761084
prefix	abow	50	6	Massive	111	dmg% 51-65	150	1500	1297	17340	17353	13	0.1156515034695451	0.08650519031141868	0.08644038494784763	-25.201845444059977	-25.257880481761084
prefix	abow	50	7	Savage	111	dmg% 66-80	150	1500	1297	17340	17353	13	0.1156515034695451	0.08650519031141868	0.08644038494784763	-25.201845444059977	-25.257880481761084
prefix	abow	50	8	Heartless	111	dmg% 81-100	150	1500	1297	17340	17353	13	0.1156515034695451	0.08650519031141868	0.08644038494784763	-25.201845444059977	-25.257880481761084
prefix	abow	50	9	Merciless	111	dmg% 101-125	150	1500	1297	17340	17353	13	0.1156515034695451	0.08650519031141868	0.08644038494784763	-25.201845444059977	-25.257880481761084
prefix	abow	50	10	Merciless	111	dmg% 126-150	150	1500	1297	17340	17353	13	0.1156515034695451	0.08650519031141868	0.08644038494784763	-25.201845444059977	-25.257880481761084
prefix	abow	50	22	Paradox	111	dmg%/lvl(8) -	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	23	Paradox	111	dmg%/lvl(12) -	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	39	Warrior's	111	att 61-80; dmg% 41-50	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	40	Warrior's	111	deadly 4-8; dmg% 41-50	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	41	Warrior's	111	crush 4-8; dmg% 41-50	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	42	Warrior's	111	openwounds 17-21; dmg% 41-50	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	43	Soldier's	111	att 81-100; dmg% 51-65	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	44	Soldier's	111	deadly 5-10; dmg% 51-65	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	45	Soldier's	111	crush 5-10; dmg% 51-65	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	46	Soldier's	111	openwounds 22-28; dmg% 51-65	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	47	Crusader's	111	att 101-125; dmg% 66-80	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	48	Crusader's	111	deadly 6-12; dmg% 66-80	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	49	Crusader's	111	crush 6-12; dmg% 66-80	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	50	Crusader's	111	openwounds 29-35; dmg% 66-80	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	80	Stout	111	ac 6-9; dmg% 21-30	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	81	Stout	111	ac 10-12; dmg% 31-40	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	82	Burly	111	ac 13-15; dmg% 41-50	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	83	Burly	111	ac 16-22; dmg% 51-60	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	84	Burly	111	ac 23-30; dmg% 61-70	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	85	Stalwart	111	ac 33-40; dmg% 71-80	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	86	Stalwart	111	ac 44-50; dmg% 81-100	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	87	Stalwart	111	ac 60-70; dmg% 101-125	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	91	Loremaster's1	111	addxp 2-2; dmg% 76-100	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	95	Ghostly	111	dmg% 101-125; ethereal 1-1; rep-dur(10) -	4	40	1297	17340	17353	13	0.0030840400925212026	0.002306805074971165	0.0023050769319426035	-25.201845444059966	-25.257880481761074
prefix	abow	50	101	Unearthly	123	att-demon 101-150; dmg-demon 51-100	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	102	Astral	123	att-demon 151-200; dmg-demon 101-150	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
prefix	abow	50	103	Elysian	123	att-demon 201-300; dmg-demon 151-200	2	20	1297	17340	17353	13	0.0015420200462606013	0.0011534025374855825	0.0011525384659713017	-25.201845444059966	-25.257880481761074
