side	source_file	line	name	description	spawnable	rare	phase1_scope	group	frequency	level_before	level_after	level_delta	maxlevel_before	maxlevel_after	maxlevel_delta	levelreq_before	levelreq_after	levelreq_delta	mods	itypes	etypes
prefix	magicprefix.txt	153	Gritty	+# to Maximum Damage (Based on Character Level)	1	1	yes	105	14	75	53	-22				65	55	-10	dmg/lvl(16) -	weap	orb, wand, orb
prefix	magicprefix.txt	154	Blanched	+# Defense	1	1	yes	101	8	1	1	0	40	28	-12	1	1	0	ac 5-8	jewl	
prefix	magicprefix.txt	155	Eburin	+# Defense	1	1	yes	101	8	16	11	-5	60	42	-18	12	10	-2	ac 9-20	jewl	
prefix	magicprefix.txt	156	Bone	+# Defense	1	1	yes	101	8	32	22	-10				24	20	-4	ac 21-40	jewl	
prefix	magicprefix.txt	157	Ivory	+# Defense	1	1	yes	101	8	64	45	-19				56	48	-8	ac 41-64	jewl	
prefix	magicprefix.txt	158	Miocene	+# Defense (Based on Character Level)	1	1	yes	101	8	1	1	0	25	18	-7	1	1	0	ac/lvl(12) -	tors, shld	
prefix	magicprefix.txt	159	Miocene	+# Defense (Based on Character Level)	1	1	yes	101	10	1	1	0	25	18	-7	1	1	0	ac/lvl(4) -	glov, boot, belt, helm	
prefix	magicprefix.txt	160	Oligocene	+# Defense (Based on Character Level)	1	1	yes	101	8	25	18	-7	50	35	-15	22	19	-3	ac/lvl(24) -	tors, shld	
prefix	magicprefix.txt	161	Oligocene	+# Defense (Based on Character Level)	1	1	yes	101	8	25	18	-7	50	35	-15	22	19	-3	ac/lvl(8) -	glov, boot, belt, helm	
prefix	magicprefix.txt	162	Eocene	+# Defense (Based on Character Level)	1	1	yes	101	6	45	31	-14				40	34	-6	ac/lvl(36) -	tors, shld	
prefix	magicprefix.txt	163	Eocene	+# Defense (Based on Character Level)	1	1	yes	101	4	45	31	-14				40	34	-6	ac/lvl(12) -	glov, boot, belt, helm	
prefix	magicprefix.txt	164	Paleocene	+# Defense (Based on Character Level)	1	1	yes	101	4	70	49	-21				60	51	-9	ac/lvl(48) -	tors	
prefix	magicprefix.txt	165	Paleocene	+# Defense (Based on Character Level)	1	1	yes	101	2	70	49	-21				60	51	-9	ac/lvl(16) -	glov, boot, belt, helm	
prefix	magicprefix.txt	166	Sturdy	+#% Enhanced Defense	1	1	yes	101	110	1	1	0	20	14	-6	1	1	0	ac% 10-20	armo, shld	
prefix	magicprefix.txt	167	Sturdy	+#% Enhanced Defense	1	1	yes	101	110	7	5	-2	30	21	-9	4	3	-1	ac% 21-30	armo, shld	
prefix	magicprefix.txt	168	Strong	+#% Enhanced Defense	1	1	yes	101	110	12	8	-4	40	28	-12	10	9	-1	ac% 31-40	armo, shld	
prefix	magicprefix.txt	169	Glorious	+#% Enhanced Defense	1	1	yes	101	110	24	17	-7	50	35	-15	18	15	-3	ac% 41-50	armo, shld	
prefix	magicprefix.txt	170	Blessed	+#% Enhanced Defense	1	1	yes	101	110	31	22	-9	60	42	-18	25	21	-4	ac% 51-65	armo, shld	
prefix	magicprefix.txt	171	Consecrated	+#% Enhanced Defense	1	1	yes	101	110	39	27	-12	70	49	-21	32	27	-5	ac% 66-80	armo, shld	
prefix	magicprefix.txt	172	Saintly	+#% Enhanced Defense	1	1	yes	101	110	55	39	-16				48	41	-7	ac% 81-100	armo, shld	
prefix	magicprefix.txt	173	Holy	+#% Enhanced Defense	1	1	yes	101	110	67	47	-20				57	48	-9	ac% 101-133	armo, shld	
prefix	magicprefix.txt	174	Hallowed	+#% Enhanced Defense	1	1	yes	101	110	72	50	-22				69	59	-10	ac% 134-166	armo, shld	
prefix	magicprefix.txt	175	Godly	+#% Enhanced Defense	1	1	yes	101	110	79	55	-24				74	63	-11	ac% 167-200	armo, shld	
prefix	magicprefix.txt	176	Godly	+#% Enhanced Defense	1	1	yes	101	110	86	60	-26				75	64	-11	ac% 201-225	armo, shld	
prefix	magicprefix.txt	177	Paradox	+#% Enhanced Defense (Based on Character Level)	1	1	yes	101	24	1	1	0				1	1	0	ac%/lvl(8) -	armo, shld	
prefix	magicprefix.txt	178	Paradox	+#% Enhanced Defense (Based on Character Level)	1	1	yes	101	24	65	46	-19				59	50	-9	ac%/lvl(16) -	armo, shld	
prefix	magicprefix.txt	179	Ghostly	+#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds	1	1	yes	101	4	41	29	-12				37	31	-6	ac% 25-40; ethereal 1-1; rep-dur(10) -	armo	
prefix	magicprefix.txt	180	Spectral1	+#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds	1	1	yes	101	4	61	43	-18				51	43	-8	ac% 41-60; ethereal 1-1; rep-dur(10) -	armo	
prefix	magicprefix.txt	181	Phantom1	+#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds	1	1	yes	101	4	75	53	-22				67	57	-10	ac% 61-80; ethereal 1-1; rep-dur(10) -	armo	
prefix	magicprefix.txt	182	Wraithly1	+#% Enhanced Defense & Ethereal & Repairs 1 durability in # seconds	1	1	yes	101	4	86	60	-26				75	64	-11	ac% 81-100; ethereal 1-1; rep-dur(10) -	armo	
prefix	magicprefix.txt	183	Strengthened1	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	5	4	-1				3	3	0	ac% 20-30; red-dmg% 1-3	tors, shld	
prefix	magicprefix.txt	184	Reinforced1	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	17	12	-5				14	12	-2	ac% 31-40; red-dmg% 4-5	tors, shld	
prefix	magicprefix.txt	185	Fortified	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	29	20	-9				26	22	-4	ac% 41-50; red-dmg% 6-7	tors, shld	
prefix	magicprefix.txt	186	Hardened1	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	40	28	-12				37	31	-6	ac% 51-60; red-dmg% 8-10	tors, shld	
prefix	magicprefix.txt	187	Tempered1	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	55	39	-16				50	43	-7	ac% 61-70; red-dmg% 11-15	tors, shld	
prefix	magicprefix.txt	188	Treated1	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	70	49	-21				67	57	-10	ac% 71-80; red-dmg% 16-20	tors, shld	
prefix	magicprefix.txt	189	Invulnerable1	+#% Enhanced Defense & Damage Reduced by #%	1	1	yes	101	4	86	60	-26				83	71	-12	ac% 81-100; red-dmg% 21-25	tors, shld	
prefix	magicprefix.txt	190	Sage's	+# to All Skills	1	1	yes	125	2	59	41	-18				50	43	-7	allskills 1-1	amul, tors, shld	
prefix	magicprefix.txt	191	Sage's	+# to All Skills	1	1	yes	125	2	85	59	-26				80	68	-12	allskills 1-1	ring	
prefix	magicprefix.txt	192	Omniscient	+# to All Skills	1	1	yes	125	2	86	60	-26				80	68	-12	allskills 2-2	tors, amul	
prefix	magicprefix.txt	193	Maiden's	+# to Amazon Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	ama 1-1	amul, circ	
prefix	magicprefix.txt	194	Maiden's	+# to Amazon Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	ama 1-1	tors	
prefix	magicprefix.txt	195	Valkyrie's	+# to Amazon Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	ama 2-2	tors	
prefix	magicprefix.txt	196	Valkyrie's	+# to Amazon Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	ama 2-2	amul, circ	
prefix	magicprefix.txt	197	Maiden's	+# to Amazon Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	ama 1-1	miss, spea	
prefix	magicprefix.txt	198	Valkyrie's	+# to Amazon Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	ama 2-2	miss, spea	
prefix	magicprefix.txt	199	Monk's	+# to Paladin Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	pal 1-1	tors	
prefix	magicprefix.txt	200	Monk's	+# to Paladin Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	pal 1-1	amul, circ	
prefix	magicprefix.txt	201	Priest's	+# to Paladin Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	pal 2-2	tors	
prefix	magicprefix.txt	202	Priest's	+# to Paladin Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	pal 2-2	amul, circ	
prefix	magicprefix.txt	203	Monk's	+# to Paladin Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	pal 1-1	scep, ashd	
prefix	magicprefix.txt	204	Priest's	+# to Paladin Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	pal 2-2	scep, ashd	
prefix	magicprefix.txt	205	Monk's	+# to Paladin Skill Levels	1	1	yes	125	8	35	25	-10				27	23	-4	pal 1-1	swor, mace, hamm, shld	
prefix	magicprefix.txt	206	Priest's	+# to Paladin Skill Levels	1	1	yes	125	4	65	46	-19				58	49	-9	pal 2-2	swor, mace, hamm, shld	
prefix	magicprefix.txt	207	Summoner's	+# to Necromancer Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	nec 1-1	amul, circ	
prefix	magicprefix.txt	208	Summoner's	+# to Necromancer Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	nec 1-1	tors	
prefix	magicprefix.txt	209	Necromancer's	+# to Necromancer Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	nec 2-2	tors	
prefix	magicprefix.txt	210	Necromancer's	+# to Necromancer Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	nec 2-2	amul, circ	
prefix	magicprefix.txt	211	Summoner's	+# to Necromancer Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	nec 1-1	wand, knif, head	
prefix	magicprefix.txt	212	Necromancer's	+# to Necromancer Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	nec 2-2	wand, knif, head	
prefix	magicprefix.txt	213	Angel's	+# to Sorceress Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	sor 1-1	amul, circ	
prefix	magicprefix.txt	214	Angel's	+# to Sorceress Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	sor 1-1	tors	
prefix	magicprefix.txt	215	Arch-Angel's	+# to Sorceress Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	sor 2-2	tors	
prefix	magicprefix.txt	216	Arch-Angel's	+# to Sorceress Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	sor 2-2	amul, circ	
prefix	magicprefix.txt	217	Angel's	+# to Sorceress Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	sor 1-1	staf, orb	
prefix	magicprefix.txt	218	Arch-Angel's	+# to Sorceress Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	sor 2-2	staf, orb	
prefix	magicprefix.txt	219	Slayer's	+# to Barbarian Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	bar 1-1	amul, circ	
prefix	magicprefix.txt	220	Slayer's	+# to Barbarian Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	bar 1-1	tors	
prefix	magicprefix.txt	221	Berserker's	+# to Barbarian Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	bar 2-2	tors	
prefix	magicprefix.txt	222	Berserker's	+# to Barbarian Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	bar 2-2	amul, circ	
prefix	magicprefix.txt	223	Slayer's	+# to Barbarian Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	bar 1-1	tkni, axe, spea, club, swor, hamm, mace	jave
prefix	magicprefix.txt	224	Berserker's	+# to Barbarian Skill Levels	1	1	yes	125	2	50	35	-15				42	36	-6	bar 2-2	tkni, axe, spea, club, swor, hamm, mace	jave
prefix	magicprefix.txt	225	Slayer's	+# to Barbarian Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	bar 1-1	phlm	
prefix	magicprefix.txt	226	Berserker's	+# to Barbarian Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	bar 2-2	phlm	
prefix	magicprefix.txt	227	Shaman's	+# to Druid Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	dru 1-1	amul, circ	
prefix	magicprefix.txt	228	Shaman's	+# to Druid Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	dru 1-1	tors	
prefix	magicprefix.txt	229	Hierophant's	+# to Druid Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	dru 2-2	tors	
prefix	magicprefix.txt	230	Hierophant's	+# to Druid Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	dru 2-2	amul, circ	
prefix	magicprefix.txt	231	Shaman's	+# to Druid Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	dru 1-1	club, pelt	
prefix	magicprefix.txt	232	Hierophant's	+# to Druid Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	dru 2-2	club, pelt	
prefix	magicprefix.txt	233	Magekiller's	+# to Assassin Skill Levels	1	1	yes	125	8	36	25	-11				27	23	-4	ass 1-1	amul, circ	
prefix	magicprefix.txt	234	Magekiller's	+# to Assassin Skill Levels	1	1	yes	125	2	55	39	-16				47	40	-7	ass 1-1	tors	
prefix	magicprefix.txt	235	Witch-hunter's	+# to Assassin Skill Levels	1	1	yes	125	2	86	60	-26				75	64	-11	ass 2-2	tors	
prefix	magicprefix.txt	236	Witch-hunter's	+# to Assassin Skill Levels	1	1	yes	125	4	86	60	-26				67	57	-10	ass 2-2	amul, circ	
prefix	magicprefix.txt	237	Magekiller's	+# to Assassin Skill Levels	1	1	yes	125	8	30	21	-9				22	19	-3	ass 1-1	h2h	
prefix	magicprefix.txt	238	Witch-hunter's	+# to Assassin Skill Levels	1	1	yes	125	4	50	35	-15				42	36	-6	ass 2-2	h2h	
prefix	magicprefix.txt	239	Fletcher's	+# to Bow and Crossbow Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(0) 1-1	miss, glov	
prefix	magicprefix.txt	240	Bowyer's	+# to Bow and Crossbow Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(0) 2-2	miss, glov	
prefix	magicprefix.txt	241	Archer's	+# to Bow and Crossbow Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(0) 3-3	miss, glov	
prefix	magicprefix.txt	242	Acrobat's	+# to Passive and Magic Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(1) 1-1	glov, amul, circ	
prefix	magicprefix.txt	243	Gymnast's	+# to Passive and Magic Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(1) 2-2	glov, amul, circ	
prefix	magicprefix.txt	244	Athlete's	+# to Passive and Magic Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(1) 3-3	glov, amul, circ	
prefix	magicprefix.txt	245	Harpoonist's	+# to Javelin and Spear Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(2) 1-1	spea, glov	
prefix	magicprefix.txt	246	Spearmaiden's	+# to Javelin and Spear Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(2) 2-2	spea, glov	
prefix	magicprefix.txt	247	Lancer's	+# to Javelin and Spear Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(2) 3-3	spea, glov	
prefix	magicprefix.txt	248	Burning	+# to Fire Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(3) 1-1	staf, orb, amul, circ	
prefix	magicprefix.txt	249	Blazing	+# to Fire Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(3) 2-2	staf, orb, amul, circ	
prefix	magicprefix.txt	250	Volcanic	+# to Fire Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(3) 3-3	staf, orb, amul, circ	
prefix	magicprefix.txt	251	Sparking	+# to Lightning Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(4) 1-1	staf, orb, amul, circ	
prefix	magicprefix.txt	252	Charged	+# to Lightning Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(4) 2-2	staf, orb, amul, circ	
prefix	magicprefix.txt	253	Powered	+# to Lightning Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(4) 3-3	staf, orb, amul, circ	
prefix	magicprefix.txt	254	Chilling	+# to Cold Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(5) 1-1	staf, orb, amul, circ	
prefix	magicprefix.txt	255	Freezing	+# to Cold Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(5) 2-2	staf, orb, amul, circ	
prefix	magicprefix.txt	256	Glacial	+# to Cold Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(5) 3-3	staf, orb, amul, circ	
prefix	magicprefix.txt	257	Hexing	+# to Curses	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(6) 1-1	wand, head, amul, circ	
prefix	magicprefix.txt	258	Blighting	+# to Curses	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(6) 2-2	wand, head, amul, circ	
prefix	magicprefix.txt	259	Accursed	+# to Curses	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(6) 3-3	wand, head, amul, circ	
prefix	magicprefix.txt	260	Fungal	+# to Poison and Bone Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(7) 1-1	wand, head, amul, knif, circ	tkni
prefix	magicprefix.txt	261	Noxious	+# to Poison and Bone Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(7) 2-2	wand, head, amul, knif, circ	tkni
prefix	magicprefix.txt	262	Venomous	+# to Poison and Bone Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(7) 3-3	wand, head, amul, knif, circ	tkni
prefix	magicprefix.txt	263	Graverobber's	+# to Summoning Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(8) 1-1	wand, head, amul, circ	
prefix	magicprefix.txt	264	Vodoun	+# to Summoning Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(8) 2-2	wand, head, amul, circ	
prefix	magicprefix.txt	265	Golemlord's	+# to Summoning Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(8) 3-3	wand, head, amul, circ	
prefix	magicprefix.txt	266	Lion Branded	+# to Combat Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(9) 1-1	scep, swor, mace, shld, ashd, amul, circ	
prefix	magicprefix.txt	267	Hawk Branded	+# to Combat Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(9) 2-2	scep, swor, mace, shld, ashd, amul, circ	
prefix	magicprefix.txt	268	Rose Branded	+# to Combat Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(9) 3-3	scep, swor, mace, shld, ashd, amul, circ	
prefix	magicprefix.txt	269	Captain's	+# to Offensive Auras	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(10) 1-1	scep, swor, mace, shld, ashd, amul, circ	
prefix	magicprefix.txt	270	Commander's	+# to Offensive Auras	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(10) 2-2	scep, swor, mace, shld, ashd, amul, circ	
prefix	magicprefix.txt	271	Marshal's	+# to Offensive Auras	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(10) 3-3	scep, swor, mace, shld, ashd, amul, circ	
prefix	magicprefix.txt	272	Preserver's	+# to Defensive Auras	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(11) 1-1	shld, ashd, amul, circ	
prefix	magicprefix.txt	273	Warder's	+# to Defensive Auras	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(11) 2-2	shld, ashd, amul, circ	
prefix	magicprefix.txt	274	Guardian's	+# to Defensive Auras	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(11) 3-3	shld, ashd, amul, circ	
prefix	magicprefix.txt	275	Expert's	+# to Masteries	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(12) 1-1	phlm, weap, helm	miss, rod
prefix	magicprefix.txt	276	Veteran's	+# to Masteries	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(12) 2-2	phlm, weap, helm	miss, rod
prefix	magicprefix.txt	277	Master's	+# to Masteries	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(12) 3-3	phlm, weap, helm	miss, rod
prefix	magicprefix.txt	278	Fanatic	+# to Combat Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(13) 1-1	phlm, weap, amul	miss, rod
prefix	magicprefix.txt	279	Raging	+# to Combat Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(13) 2-2	phlm, weap, amul	miss, rod
prefix	magicprefix.txt	280	Furious	+# to Combat Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(13) 3-3	phlm, weap, amul	miss, rod
prefix	magicprefix.txt	281	Sounding	+# to Warcries	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(14) 1-1	phlm, weap, amul	miss, rod
prefix	magicprefix.txt	282	Resonant	+# to Warcries	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(14) 2-2	phlm, weap, amul	miss, rod
prefix	magicprefix.txt	283	Echoing	+# to Warcries	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(14) 3-3	phlm, weap, amul	miss, rod
prefix	magicprefix.txt	284	Trainer's	+# to Summoning Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(15) 1-1	club, pelt, amul, circ	
prefix	magicprefix.txt	285	Caretaker's	+# to Summoning Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(15) 2-2	club, pelt, amul, circ	
prefix	magicprefix.txt	286	Keeper's	+# to Summoning Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(15) 3-3	club, pelt, amul, circ	
prefix	magicprefix.txt	287	Spiritual	+# to Shape Shifting Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(16) 1-1	club, pelt, amul, circ	
prefix	magicprefix.txt	288	Feral	+# to Shape Shifting Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(16) 2-2	club, pelt, amul, circ	
prefix	magicprefix.txt	289	Communal	+# to Shape Shifting Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(16) 3-3	club, pelt, amul, circ	
prefix	magicprefix.txt	290	Nature's	+# to Elemental Skills	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(17) 1-1	club, pelt, amul, circ	
prefix	magicprefix.txt	291	Terra's	+# to Elemental Skills	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(17) 2-2	club, pelt, amul, circ	
prefix	magicprefix.txt	292	Gaea's	+# to Elemental Skills	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(17) 3-3	club, pelt, amul, circ	
prefix	magicprefix.txt	293	Entrapping	+# to Traps	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(18) 1-1	h2h, amul, circ	
prefix	magicprefix.txt	294	Trickster's	+# to Traps	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(18) 2-2	h2h, amul, circ	
prefix	magicprefix.txt	295	Cunning	+# to Traps	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(18) 3-3	h2h, amul, circ	
prefix	magicprefix.txt	296	Mentalist's	+# to Shadow Disciplines	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(19) 1-1	h2h, amul, helm, circ	
prefix	magicprefix.txt	297	Psychic	+# to Shadow Disciplines	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(19) 2-2	h2h, amul, helm, circ	
prefix	magicprefix.txt	298	Shadow	+# to Shadow Disciplines	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(19) 3-3	h2h, amul, helm, circ	
prefix	magicprefix.txt	299	Shogukusha's	+# to Martial Arts	1	1	yes	125	2	20	14	-6				15	13	-2	skilltab(20) 1-1	h2h, amul, glov, circ	
prefix	magicprefix.txt	300	Sensei's	+# to Martial Arts	1	1	yes	125	2	40	28	-12				30	26	-4	skilltab(20) 2-2	h2h, amul, glov, circ	
prefix	magicprefix.txt	301	Kenshi's	+# to Martial Arts	1	1	yes	125	2	60	42	-18				45	38	-7	skilltab(20) 3-3	h2h, amul, glov, circ	
prefix	magicprefix.txt	302	Gnostics	+2 to [Skill] (Amazon only)	1	1	yes	201	2	35	25	-10				30	26	-4	skill-rand(2) 6-35	amul, circ, belt, ring	
prefix	magicprefix.txt	303	Gnostics	+3 to [Skill] (Amazon only)	1	1	yes	201	2	55	39	-16				50	43	-7	skill-rand(3) 6-35	amul, circ, belt, ring	
prefix	magicprefix.txt	304	Gnostics	+4 to [Skill] (Amazon only)	1	1	yes	201	2	75	53	-22				65	55	-10	skill-rand(4) 6-35	amul, circ, belt, ring	
prefix	magicprefix.txt	305	Gnostics	+5 to [Skill] (Amazon only)	1	1	yes	201	2	85	59	-26				75	64	-11	skill-rand(5) 6-35	amul, circ, belt, ring	
prefix	magicprefix.txt	306	Gnostics	+2 to [Skill] (Paladin only)	1	1	yes	201	2	35	25	-10				30	26	-4	skill-rand(2) 96-125	amul, circ, belt, ring	
prefix	magicprefix.txt	307	Gnostics	+3 to [Skill] (Paladin only)	1	1	yes	201	2	55	39	-16				50	43	-7	skill-rand(3) 96-125	amul, circ, belt, ring	
prefix	magicprefix.txt	308	Gnostics	+4 to [Skill] (Paladin only)	1	1	yes	201	2	75	53	-22				65	55	-10	skill-rand(4) 96-125	amul, circ, belt, ring	
prefix	magicprefix.txt	309	Gnostics	+5 to [Skill] (Paladin only)	1	1	yes	201	2	85	59	-26				75	64	-11	skill-rand(5) 96-125	amul, circ, belt, ring	
prefix	magicprefix.txt	310	Gnostics	+2 to [Skill] (Necromancer only)	1	1	yes	201	2	35	25	-10				30	26	-4	skill-rand(2) 66-95	amul, circ, belt, ring	
prefix	magicprefix.txt	311	Gnostics	+3 to [Skill] (Necromancer only)	1	1	yes	201	2	55	39	-16				50	43	-7	skill-rand(3) 66-95	amul, circ, belt, ring	
prefix	magicprefix.txt	312	Gnostics	+4 to [Skill] (Necromancer only)	1	1	yes	201	2	75	53	-22				65	55	-10	skill-rand(4) 66-95	amul, circ, belt, ring	
prefix	magicprefix.txt	313	Gnostics	+5 to [Skill] (Necromancer only)	1	1	yes	201	2	85	59	-26				75	64	-11	skill-rand(5) 66-95	amul, circ, belt, ring	
prefix	magicprefix.txt	314	Gnostics	+2 to [Skill] (Sorceress only)	1	1	yes	201	2	35	25	-10				30	26	-4	skill-rand(2) 36-65	amul, circ, belt, ring	
prefix	magicprefix.txt	315	Gnostics	+3 to [Skill] (Sorceress only)	1	1	yes	201	2	55	39	-16				50	43	-7	skill-rand(3) 36-65	amul, circ, belt, ring	
prefix	magicprefix.txt	316	Gnostics	+4 to [Skill] (Sorceress only)	1	1	yes	201	2	75	53	-22				65	55	-10	skill-rand(4) 36-65	amul, circ, belt, ring	
prefix	magicprefix.txt	317	Gnostics	+5 to [Skill] (Sorceress only)	1	1	yes	201	2	85	59	-26				80	68	-12	skill-rand(5) 36-65	amul, circ, belt, ring	
prefix	magicprefix.txt	318	Gnostics	+2 to [Skill] (Barbarian only)	1	1	yes	201	2	35	25	-10				30	26	-4	skill-rand(2) 126-155	amul, circ, belt, ring	
prefix	magicprefix.txt	319	Gnostics	+3 to [Skill] (Barbarian only)	1	1	yes	201	2	55	39	-16				50	43	-7	skill-rand(3) 126-155	amul, circ, belt, ring	
prefix	magicprefix.txt	320	Gnostics	+4 to [Skill] (Barbarian only)	1	1	yes	201	2	75	53	-22				65	55	-10	skill-rand(4) 126-155	amul, circ, belt, ring	
prefix	magicprefix.txt	321	Gnostics	+5 to [Skill] (Barbarian only)	1	1	yes	201	2	85	59	-26				75	64	-11	skill-rand(5) 126-155	amul, circ, belt, ring	
