name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Reinforced1	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	12		12				40	101	ac%		31	40	red-dmg%		4	5						tors	shld											0	0
Fortified	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	20		22				40	101	ac%		41	50	red-dmg%		6	7						tors	shld											0	0
Hardened1	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	28		31				40	101	ac%		51	60	red-dmg%		8	10						tors	shld											0	0
Tempered1	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	39		43				40	101	ac%		61	70	red-dmg%		11	15						tors	shld											0	0
Treated1	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	49		57				40	101	ac%		71	80	red-dmg%		16	20						tors	shld											0	0
Invulnerable1	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	60	85	71				20	101	ac%		81	100	red-dmg%		21	25						tors	shld											0	0
Invulnerable1	+#% Enhanced Defense & Damage Reduced by #%	100	1	1	86		71				40	101	ac%		81	100	red-dmg%		21	25						tors	shld											0	0
Sage's	+# to All Skills	100	1	1	41	58	43				10	125	allskills		1	1										amul	tors	shld										0	0
Sage's	+# to All Skills	100	1	1	59		43				20	125	allskills		1	1										amul	tors	shld										0	0
Sage's	+# to All Skills	100	1	1	59	84	68				10	125	allskills		1	1										ring												0	0
Sage's	+# to All Skills	100	1	1	85		68				20	125	allskills		1	1										ring												0	0
Omniscient	+# to All Skills	100	1	1	60	85	68				10	125	allskills		2	2										tors	amul											0	0
Omniscient	+# to All Skills	100	1	1	86		68				20	125	allskills		2	2										tors	amul											0	0
Maiden's	+# to Amazon Skill Levels	100	1	1	25		23	ama			80	125	ama		1	1										amul	circ											0	0
Maiden's	+# to Amazon Skill Levels	100	1	1	39		40	ama			20	125	ama		1	1										tors												0	0
Valkyrie's	+# to Amazon Skill Levels	100	1	1	60	85	64	ama			10	125	ama		2	2									cgrn	tors												0	0
Valkyrie's	+# to Amazon Skill Levels	100	1	1	86		64	ama			20	125	ama		2	2									cgrn	tors												0	0
Valkyrie's	+# to Amazon Skill Levels	100	1	1	60	85	57	ama			20	125	ama		2	2									cgrn	amul	circ											0	0
Valkyrie's	+# to Amazon Skill Levels	100	1	1	86		57	ama			40	125	ama		2	2									cgrn	amul	circ											0	0
Maiden's	+# to Amazon Skill Levels	100	1	1	21		19	ama			80	125	ama		1	1										miss	spea											0	0
Valkyrie's	+# to Amazon Skill Levels	100	1	1	35	49	36	ama			20	125	ama		2	2									cgrn	miss	spea											0	0
Valkyrie's	+# to Amazon Skill Levels	100	1	1	50		36	ama			40	125	ama		2	2									cgrn	miss	spea											0	0
Monk's	+# to Paladin Skill Levels	100	1	1	39		40	pal			20	125	pal		1	1										tors												0	0
Monk's	+# to Paladin Skill Levels	100	1	1	25		23	pal			80	125	pal		1	1										amul	circ											0	0
Priest's	+# to Paladin Skill Levels	100	1	1	60	85	64	pal			10	125	pal		2	2									cgrn	tors												0	0
Priest's	+# to Paladin Skill Levels	100	1	1	86		64	pal			20	125	pal		2	2									cgrn	tors												0	0
Priest's	+# to Paladin Skill Levels	100	1	1	60	85	57	pal			20	125	pal		2	2									cgrn	amul	circ											0	0
Priest's	+# to Paladin Skill Levels	100	1	1	86		57	pal			40	125	pal		2	2									cgrn	amul	circ											0	0
Monk's	+# to Paladin Skill Levels	100	1	1	21		19	pal			80	125	pal		1	1										scep	ashd											0	0
Priest's	+# to Paladin Skill Levels	100	1	1	35	49	36	pal			20	125	pal		2	2									cgrn	scep	ashd											0	0
Priest's	+# to Paladin Skill Levels	100	1	1	50		36	pal			40	125	pal		2	2									cgrn	scep	ashd											0	0
Monk's	+# to Paladin Skill Levels	100	1	1	25		23	pal			80	125	pal		1	1										swor	mace	hamm	shld									0	0
Priest's	+# to Paladin Skill Levels	100	1	1	46	64	49	pal			20	125	pal		2	2									cgrn	swor	mace	hamm	shld									0	0
Priest's	+# to Paladin Skill Levels	100	1	1	65		49	pal			40	125	pal		2	2									cgrn	swor	mace	hamm	shld									0	0
Summoner's	+# to Necromancer Skill Levels	100	1	1	25		23	nec			80	125	nec		1	1										amul	circ											0	0
Summoner's	+# to Necromancer Skill Levels	100	1	1	39		40	nec			20	125	nec		1	1										tors												0	0
Necromancer's	+# to Necromancer Skill Levels	100	1	1	60	85	64	nec			10	125	nec		2	2									cgrn	tors												0	0
Necromancer's	+# to Necromancer Skill Levels	100	1	1	86		64	nec			20	125	nec		2	2									cgrn	tors												0	0
Necromancer's	+# to Necromancer Skill Levels	100	1	1	60	85	57	nec			20	125	nec		2	2									cgrn	amul	circ											0	0
Necromancer's	+# to Necromancer Skill Levels	100	1	1	86		57	nec			40	125	nec		2	2									cgrn	amul	circ											0	0
Summoner's	+# to Necromancer Skill Levels	100	1	1	21		19	nec			80	125	nec		1	1										wand	knif	head										0	0
Necromancer's	+# to Necromancer Skill Levels	100	1	1	35	49	36	nec			20	125	nec		2	2									cgrn	wand	knif	head										0	0
Necromancer's	+# to Necromancer Skill Levels	100	1	1	50		36	nec			40	125	nec		2	2									cgrn	wand	knif	head										0	0
Angel's	+# to Sorceress Skill Levels	100	1	1	25		23	sor			80	125	sor		1	1										amul	circ											0	0
Angel's	+# to Sorceress Skill Levels	100	1	1	39		40	sor			20	125	sor		1	1										tors												0	0
Arch-Angel's	+# to Sorceress Skill Levels	100	1	1	60	85	64	sor			10	125	sor		2	2									cgrn	tors												0	0
Arch-Angel's	+# to Sorceress Skill Levels	100	1	1	86		64	sor			20	125	sor		2	2									cgrn	tors												0	0
Arch-Angel's	+# to Sorceress Skill Levels	100	1	1	60	85	57	sor			20	125	sor		2	2									cgrn	amul	circ											0	0
Arch-Angel's	+# to Sorceress Skill Levels	100	1	1	86		57	sor			40	125	sor		2	2									cgrn	amul	circ											0	0
Angel's	+# to Sorceress Skill Levels	100	1	1	21		19	sor			80	125	sor		1	1										staf	orb											0	0
Arch-Angel's	+# to Sorceress Skill Levels	100	1	1	35	49	36	sor			20	125	sor		2	2									cgrn	staf	orb											0	0
Arch-Angel's	+# to Sorceress Skill Levels	100	1	1	50		36	sor			40	125	sor		2	2									cgrn	staf	orb											0	0
Slayer's	+# to Barbarian Skill Levels	100	1	1	25		23	bar			80	125	bar		1	1										amul	circ											0	0
Slayer's	+# to Barbarian Skill Levels	100	1	1	39		40	bar			20	125	bar		1	1										tors												0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	60	85	64	bar			10	125	bar		2	2									cgrn	tors												0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	86		64	bar			20	125	bar		2	2									cgrn	tors												0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	60	85	57	bar			20	125	bar		2	2									cgrn	amul	circ											0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	86		57	bar			40	125	bar		2	2									cgrn	amul	circ											0	0
Slayer's	+# to Barbarian Skill Levels	100	1	1	21		19	bar			80	125	bar		1	1										tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	35	49	36	bar			10	125	bar		2	2									cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	50		36	bar			20	125	bar		2	2									cgrn	tkni	axe	spea	club	swor	hamm	mace	jave					0	0
Slayer's	+# to Barbarian Skill Levels	100	1	1	21		19	bar			80	125	bar		1	1										phlm												0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	35	49	36	bar			20	125	bar		2	2									cgrn	phlm												0	0
Berserker's	+# to Barbarian Skill Levels	100	1	1	50		36	bar			40	125	bar		2	2									cgrn	phlm												0	0
Shaman's	+# to Druid Skill Levels	100	1	1	25		23	dru			80	125	dru		1	1										amul	circ											0	0
Shaman's	+# to Druid Skill Levels	100	1	1	39		40	dru			20	125	dru		1	1										tors												0	0
Hierophant's	+# to Druid Skill Levels	100	1	1	60	85	64	dru			10	125	dru		2	2									cgrn	tors												0	0
Hierophant's	+# to Druid Skill Levels	100	1	1	86		64	dru			20	125	dru		2	2									cgrn	tors												0	0
Hierophant's	+# to Druid Skill Levels	100	1	1	60	85	57	dru			20	125	dru		2	2									cgrn	amul	circ											0	0
Hierophant's	+# to Druid Skill Levels	100	1	1	86		57	dru			40	125	dru		2	2									cgrn	amul	circ											0	0
Shaman's	+# to Druid Skill Levels	100	1	1	21		19	dru			80	125	dru		1	1										club	pelt											0	0
Hierophant's	+# to Druid Skill Levels	100	1	1	35	49	36	dru			20	125	dru		2	2									cgrn	club	pelt											0	0
Hierophant's	+# to Druid Skill Levels	100	1	1	50		36	dru			40	125	dru		2	2									cgrn	club	pelt											0	0
Magekiller's	+# to Assassin Skill Levels	100	1	1	25		23	ass			80	125	ass		1	1										amul	circ											0	0
Magekiller's	+# to Assassin Skill Levels	100	1	1	39		40	ass			20	125	ass		1	1										tors												0	0
Witch-hunter's	+# to Assassin Skill Levels	100	1	1	60	85	64	ass			10	125	ass		2	2									cgrn	tors												0	0
Witch-hunter's	+# to Assassin Skill Levels	100	1	1	86		64	ass			20	125	ass		2	2									cgrn	tors												0	0
Witch-hunter's	+# to Assassin Skill Levels	100	1	1	60	85	57	ass			20	125	ass		2	2									cgrn	amul	circ											0	0
Witch-hunter's	+# to Assassin Skill Levels	100	1	1	86		57	ass			40	125	ass		2	2									cgrn	amul	circ											0	0
Magekiller's	+# to Assassin Skill Levels	100	1	1	21		19	ass			80	125	ass		1	1										h2h												0	0
Witch-hunter's	+# to Assassin Skill Levels	100	1	1	35	49	36	ass			20	125	ass		2	2									cgrn	h2h												0	0
Witch-hunter's	+# to Assassin Skill Levels	100	1	1	50		36	ass			40	125	ass		2	2									cgrn	h2h												0	0
Fletcher's	+# to Bow and Crossbow Skills	100	1	1	14		13	ama			20	125	skilltab	0	1	1										miss	glov											0	0
Bowyer's	+# to Bow and Crossbow Skills	100	1	1	28		26	ama			20	125	skilltab	0	2	2									lgld	miss	glov											0	0
Archer's	+# to Bow and Crossbow Skills	100	1	1	42	59	38	ama			10	125	skilltab	0	3	3									lgld	miss	glov											0	0
Archer's	+# to Bow and Crossbow Skills	100	1	1	60		38	ama			20	125	skilltab	0	3	3									lgld	miss	glov											0	0
Acrobat's	+# to Passive and Magic Skills	100	1	1	14		13	ama			20	125	skilltab	1	1	1										glov	amul	circ										0	0
Gymnast's	+# to Passive and Magic Skills	100	1	1	28		26	ama			20	125	skilltab	1	2	2									lgld	glov	amul	circ										0	0
Athlete's	+# to Passive and Magic Skills	100	1	1	42	59	38	ama			10	125	skilltab	1	3	3									lgld	glov	amul	circ										0	0
Athlete's	+# to Passive and Magic Skills	100	1	1	60		38	ama			20	125	skilltab	1	3	3									lgld	glov	amul	circ										0	0
Harpoonist's	+# to Javelin and Spear Skills	100	1	1	14		13	ama			20	125	skilltab	2	1	1										spea	glov											0	0
Spearmaiden's	+# to Javelin and Spear Skills	100	1	1	28		26	ama			20	125	skilltab	2	2	2									lgld	spea	glov											0	0
Lancer's	+# to Javelin and Spear Skills	100	1	1	42	59	38	ama			10	125	skilltab	2	3	3									lgld	spea	glov											0	0
Lancer's	+# to Javelin and Spear Skills	100	1	1	60		38	ama			20	125	skilltab	2	3	3									lgld	spea	glov											0	0
Burning	+# to Fire Skills	100	1	1	14		13	sor			20	125	skilltab	3	1	1										staf	orb	amul	circ									0	0
Blazing	+# to Fire Skills	100	1	1	28		26	sor			20	125	skilltab	3	2	2									lgld	staf	orb	amul	circ									0	0
Volcanic	+# to Fire Skills	100	1	1	42	59	38	sor			10	125	skilltab	3	3	3									lgld	staf	orb	amul	circ									0	0
Volcanic	+# to Fire Skills	100	1	1	60		38	sor			20	125	skilltab	3	3	3									lgld	staf	orb	amul	circ									0	0
Sparking	+# to Lightning Skills	100	1	1	14		13	sor			20	125	skilltab	4	1	1										staf	orb	amul	circ									0	0
Charged	+# to Lightning Skills	100	1	1	28		26	sor			20	125	skilltab	4	2	2									lgld	staf	orb	amul	circ									0	0
Powered	+# to Lightning Skills	100	1	1	42	59	38	sor			10	125	skilltab	4	3	3									lgld	staf	orb	amul	circ									0	0
Powered	+# to Lightning Skills	100	1	1	60		38	sor			20	125	skilltab	4	3	3									lgld	staf	orb	amul	circ									0	0
Chilling	+# to Cold Skills	100	1	1	14		13	sor			20	125	skilltab	5	1	1										staf	orb	amul	circ									0	0
Freezing	+# to Cold Skills	100	1	1	28		26	sor			20	125	skilltab	5	2	2									lgld	staf	orb	amul	circ									0	0
Glacial	+# to Cold Skills	100	1	1	42	59	38	sor			10	125	skilltab	5	3	3									lgld	staf	orb	amul	circ									0	0
Glacial	+# to Cold Skills	100	1	1	60		38	sor			20	125	skilltab	5	3	3									lgld	staf	orb	amul	circ									0	0
Hexing	+# to Curses	100	1	1	14		13	nec			20	125	skilltab	6	1	1										wand	head	amul	circ									0	0
Blighting	+# to Curses	100	1	1	28		26	nec			20	125	skilltab	6	2	2									lgld	wand	head	amul	circ									0	0
Accursed	+# to Curses	100	1	1	42	59	38	nec			10	125	skilltab	6	3	3									lgld	wand	head	amul	circ									0	0
Accursed	+# to Curses	100	1	1	60		38	nec			20	125	skilltab	6	3	3									lgld	wand	head	amul	circ									0	0
Fungal	+# to Poison and Bone Skills	100	1	1	14		13	nec			20	125	skilltab	7	1	1										wand	head	amul	knif	circ			tkni					0	0
Noxious	+# to Poison and Bone Skills	100	1	1	28		26	nec			20	125	skilltab	7	2	2									lgld	wand	head	amul	knif	circ			tkni					0	0
Venomous	+# to Poison and Bone Skills	100	1	1	42	59	38	nec			10	125	skilltab	7	3	3									lgld	wand	head	amul	knif	circ			tkni					0	0
Venomous	+# to Poison and Bone Skills	100	1	1	60		38	nec			20	125	skilltab	7	3	3									lgld	wand	head	amul	knif	circ			tkni					0	0
Graverobber's	+# to Summoning Skills	100	1	1	14		13	nec			20	125	skilltab	8	1	1										wand	head	amul	circ									0	0
Vodoun	+# to Summoning Skills	100	1	1	28		26	nec			20	125	skilltab	8	2	2									lgld	wand	head	amul	circ									0	0
Golemlord's	+# to Summoning Skills	100	1	1	42	59	38	nec			10	125	skilltab	8	3	3									lgld	wand	head	amul	circ									0	0
Golemlord's	+# to Summoning Skills	100	1	1	60		38	nec			20	125	skilltab	8	3	3									lgld	wand	head	amul	circ									0	0
Lion Branded	+# to Combat Skills	100	1	1	14		13	pal			20	125	skilltab	9	1	1										scep	swor	mace	shld	ashd	amul	circ						0	0
Hawk Branded	+# to Combat Skills	100	1	1	28		26	pal			20	125	skilltab	9	2	2									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Rose Branded	+# to Combat Skills	100	1	1	42	59	38	pal			10	125	skilltab	9	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Rose Branded	+# to Combat Skills	100	1	1	60		38	pal			20	125	skilltab	9	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Captain's	+# to Offensive Auras	100	1	1	14		13	pal			20	125	skilltab	10	1	1										scep	swor	mace	shld	ashd	amul	circ						0	0
Commander's	+# to Offensive Auras	100	1	1	28		26	pal			20	125	skilltab	10	2	2									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Marshal's	+# to Offensive Auras	100	1	1	42	59	38	pal			10	125	skilltab	10	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Marshal's	+# to Offensive Auras	100	1	1	60		38	pal			20	125	skilltab	10	3	3									lgld	scep	swor	mace	shld	ashd	amul	circ						0	0
Preserver's	+# to Defensive Auras	100	1	1	14		13	pal			20	125	skilltab	11	1	1										shld	ashd	amul	circ									0	0
Warder's	+# to Defensive Auras	100	1	1	28		26	pal			20	125	skilltab	11	2	2									lgld	shld	ashd	amul	circ									0	0
Guardian's	+# to Defensive Auras	100	1	1	42	59	38	pal			10	125	skilltab	11	3	3									lgld	shld	ashd	amul	circ									0	0
Guardian's	+# to Defensive Auras	100	1	1	60		38	pal			20	125	skilltab	11	3	3									lgld	shld	ashd	amul	circ									0	0
Expert's	+# to Masteries	100	1	1	14		13	bar			20	125	skilltab	12	1	1										phlm	weap	helm					miss	rod				0	0
Veteran's	+# to Masteries	100	1	1	28		26	bar			20	125	skilltab	12	2	2									lgld	phlm	weap	helm					miss	rod				0	0
Master's	+# to Masteries	100	1	1	42	59	38	bar			10	125	skilltab	12	3	3									lgld	phlm	weap	helm					miss	rod				0	0
Master's	+# to Masteries	100	1	1	60		38	bar			20	125	skilltab	12	3	3									lgld	phlm	weap	helm					miss	rod				0	0
Fanatic	+# to Combat Skills	100	1	1	14		13	bar			20	125	skilltab	13	1	1										phlm	weap	amul					miss	rod				0	0
Raging	+# to Combat Skills	100	1	1	28		26	bar			20	125	skilltab	13	2	2									lgld	phlm	weap	amul					miss	rod				0	0
Furious	+# to Combat Skills	100	1	1	42	59	38	bar			10	125	skilltab	13	3	3									lgld	phlm	weap	amul					miss	rod				0	0
Furious	+# to Combat Skills	100	1	1	60		38	bar			20	125	skilltab	13	3	3									lgld	phlm	weap	amul					miss	rod				0	0
Sounding	+# to Warcries	100	1	1	14		13	bar			20	125	skilltab	14	1	1										phlm	weap	amul					miss	rod				0	0
Resonant	+# to Warcries	100	1	1	28		26	bar			20	125	skilltab	14	2	2									lgld	phlm	weap	amul					miss	rod				0	0
Echoing	+# to Warcries	100	1	1	42	59	38	bar			10	125	skilltab	14	3	3									lgld	phlm	weap	amul					miss	rod				0	0
Echoing	+# to Warcries	100	1	1	60		38	bar			20	125	skilltab	14	3	3									lgld	phlm	weap	amul					miss	rod				0	0
Trainer's	+# to Summoning Skills	100	1	1	14		13	dru			20	125	skilltab	15	1	1										club	pelt	amul	circ									0	0
Caretaker's	+# to Summoning Skills	100	1	1	28		26	dru			20	125	skilltab	15	2	2									lgld	club	pelt	amul	circ									0	0
Keeper's	+# to Summoning Skills	100	1	1	42	59	38	dru			10	125	skilltab	15	3	3									lgld	club	pelt	amul	circ									0	0
Keeper's	+# to Summoning Skills	100	1	1	60		38	dru			20	125	skilltab	15	3	3									lgld	club	pelt	amul	circ									0	0
Spiritual	+# to Shape Shifting Skills	100	1	1	14		13	dru			20	125	skilltab	16	1	1										club	pelt	amul	circ									0	0
Feral	+# to Shape Shifting Skills	100	1	1	28		26	dru			20	125	skilltab	16	2	2									lgld	club	pelt	amul	circ									0	0
Communal	+# to Shape Shifting Skills	100	1	1	42	59	38	dru			10	125	skilltab	16	3	3									lgld	club	pelt	amul	circ									0	0
Communal	+# to Shape Shifting Skills	100	1	1	60		38	dru			20	125	skilltab	16	3	3									lgld	club	pelt	amul	circ									0	0
Nature's	+# to Elemental Skills	100	1	1	14		13	dru			20	125	skilltab	17	1	1										club	pelt	amul	circ									0	0
Terra's	+# to Elemental Skills	100	1	1	28		26	dru			20	125	skilltab	17	2	2									lgld	club	pelt	amul	circ									0	0
Gaea's	+# to Elemental Skills	100	1	1	42	59	38	dru			10	125	skilltab	17	3	3									lgld	club	pelt	amul	circ									0	0
Gaea's	+# to Elemental Skills	100	1	1	60		38	dru			20	125	skilltab	17	3	3									lgld	club	pelt	amul	circ									0	0
Entrapping	+# to Traps	100	1	1	14		13	ass			20	125	skilltab	18	1	1										h2h	amul	circ										0	0
Trickster's	+# to Traps	100	1	1	28		26	ass			20	125	skilltab	18	2	2									lgld	h2h	amul	circ										0	0
Cunning	+# to Traps	100	1	1	42	59	38	ass			10	125	skilltab	18	3	3									lgld	h2h	amul	circ										0	0
Cunning	+# to Traps	100	1	1	60		38	ass			20	125	skilltab	18	3	3									lgld	h2h	amul	circ										0	0
Mentalist's	+# to Shadow Disciplines	100	1	1	14		13	ass			20	125	skilltab	19	1	1										h2h	amul	helm	circ									0	0
